Price,Close,High,Low,Open,Volume
Ticker,QQQM,QQQM,QQQM,QQQM,QQQM
Date,,,,,
2021-12-07,159.10301208496094,159.25859859850408,157.13003383979063,157.16795860887476,504900
2021-12-08,159.76425170898438,159.8128743504869,158.42234395875852,159.19054311687654,507000
2021-12-09,157.4888458251953,159.95483116195766,157.3235258857119,159.27804616827095,522400
2021-12-10,159.13217163085938,159.21969831210484,157.25545951852655,158.60708573111438,562200
2021-12-13,156.81790161132812,159.19054409071563,156.67203368592817,159.15164004225682,389100
2021-12-14,155.26205444335938,155.93300827220776,153.4242314866445,154.8244803751027,525200
2021-12-15,158.61680603027344,158.83656491989476,153.49230351565078,155.15508791402385,497900
2021-12-16,154.72723388671875,159.29749476117502,153.98822024028655,159.18079746302035,620800
2021-12-17,153.8812713623047,155.51488532014721,152.6229880009888,153.19086544884084,526100
2021-12-20,152.4105682373047,152.62469756768613,151.11606450419075,152.02125028289916,768200
2021-12-21,155.7295684814453,155.89502936577338,152.26458795897778,153.81214698139522,526200
2021-12-22,157.6372833251953,157.7540757646964,155.38892490408253,155.60305427752184,436300
2021-12-23,158.892822265625,159.44761597133524,157.81244781113602,157.8416459165388,370300
2021-12-27,161.4721221923828,161.49159255070722,159.36978389083535,159.45737822599736,329200
2021-12-28,160.78106689453125,161.9393080671728,160.41120437512487,161.9295654630638,478600
2021-12-29,160.74212646484375,161.29692024493247,159.77855915431385,160.87838925883437,284000
2021-12-30,160.1191864013672,161.47208640015515,160.00239398037297,160.6447819988984,259300
2021-12-31,159.18482971191406,160.46959099736634,159.0582946783092,160.060802640562,356900
2022-01-03,160.82972717285156,160.86865303271395,158.89283519815788,159.72988227473311,629800
2022-01-04,158.71762084960938,160.98541939472304,157.42311715874413,160.98541939472304,506700
2022-01-05,153.92897033691406,158.45487074129198,153.72458355406738,158.11420630117155,971500
2022-01-06,153.74403381347656,155.01906736870322,152.1672617228455,153.02865046397145,922500
2022-01-07,152.09913635253906,154.38640561821396,151.34968360007815,153.6418241675545,581900
2022-01-10,152.2451171875,152.3424541081459,147.8262972286146,150.0308433323308,1057000
2022-01-11,154.3766632080078,154.48372787676496,151.0382029742374,151.9190619794608,597800
2022-01-12,155.10665893554688,156.16756311209477,154.1333490814964,155.51544729206452,426300
2022-01-13,151.32049560546875,155.83665307467686,150.78517217507675,155.54465712614208,905400
2022-01-14,152.10885620117188,152.23539122919618,150.09411261352525,150.22063279002046,1127900
2022-01-18,148.54652404785156,150.55153968581695,148.01121558547396,149.87996845731146,915300
2022-01-19,146.7556610107422,149.9189180882479,146.59992786717473,148.99427668205223,816800
2022-01-20,144.8382568359375,149.656138302835,144.57545898093386,147.97231618321084,970900
2022-01-21,140.77955627441406,144.95504959431528,140.66276382817486,143.94281374000136,1898100
2022-01-24,141.3732452392578,141.6749688941607,133.77169825014195,138.24891431754207,3964600
2022-01-25,138.03482055664062,140.49729347634923,136.78897019045607,138.7307335879646,1627800
2022-01-26,138.02505493164062,142.75534096760515,136.4093571628377,141.43163909762043,4649100
