Price,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO
Date,,,,,
2024-12-26,546.0927734375,547.2386516857365,543.2378755130591,544.5023511048515,4492000
2024-12-27,540.4324951171875,542.9416100911947,536.5996358381383,542.6946478195731,7077100
2024-12-30,534.4164428710938,537.4788110733174,530.8700985794202,533.9916750188233,6505100
2024-12-31,532.262939453125,536.4711860154097,530.8700988342451,535.8587244333751,6040800
2025-01-02,530.9293823242188,536.9354612523327,527.303932829695,535.4339716670654,7142700
2025-01-03,537.7849731445312,538.2591213295436,532.6481467306834,533.6261075090279,6416300
2025-01-06,540.9164428710938,544.7295252495547,539.1877072530673,541.6178373132151,5983400
2025-01-07,534.831298828125,542.9217845236544,533.0038023014529,542.6452181571798,5383200
2025-01-08,535.552490234375,536.4020259339176,531.5418255645473,534.7424467905599,4317000
2025-01-10,527.4027099609375,532.2036415656845,525.5356609056969,532.1641493118841,7935200
2025-01-13,528.0842895507812,528.4102362812093,522.5918519983678,522.967239409327,5621000
2025-01-14,528.7560424804688,531.3738060409526,525.3479515194086,530.7910089205702,8820000
2025-01-15,538.4270629882812,539.4939567460747,535.1770616191747,536.2439553769681,5307300
2025-01-16,537.6268920898438,539.8693284551752,536.7872446166343,539.7112388619859,3632800
2025-01-17,542.7835083007812,544.4233110362724,541.0251082207039,542.2500312774469,6558700
2025-01-21,547.7228393554688,547.7228393554688,543.8109351733485,545.6088277891628,5301700
2025-01-22,550.83447265625,552.138440586236,549.965160702926,550.4195929537377,4780000
2025-01-23,553.886962890625,553.886962890625,550.0343275582278,550.2714016783408,6217900
2025-01-24,552.2174682617188,554.8352318840543,551.2395074179414,553.9462039776735,3612100
2025-01-27,544.531982421875,544.6900720255036,540.1854830183737,540.2842438005032,7617400
2025-01-28,549.0958862304688,549.8862137281786,542.5464420157728,545.5890340600918,4164700
2025-01-29,546.685546875,548.7501780343791,544.2751926461503,548.4241709474194,4174500
2025-01-30,549.5404052734375,551.0024628426007,545.6680539443307,548.6217129075114,4296500
2025-01-31,546.6065673828125,554.0747042763409,545.9941057553333,551.8322674926031,6233900
2025-02-03,543.0206298828125,545.2531783623799,536.3822529748279,538.3678391941515,7824000
2025-02-04,546.6262817382812,547.1004903114043,542.5563482223298,543.0206686573739,4181400
2025-02-05,548.86865234375,548.9773012624718,543.7219373875864,545.6285390012484,3424200
2025-02-06,550.8443603515625,550.8740247627633,547.4560454811386,550.5183532959477,3606300
2025-02-07,545.490234375,552.4051774322511,545.0851825172764,551.3185073471434,10161600
2025-02-10,549.3922729492188,550.0146226738316,547.5054475004655,548.6908784184669,3517600
2025-02-11,549.8861694335938,550.3504295222544,547.2584573317746,547.3671062512248,2752900
2025-02-12,548.0685424804688,549.165040482456,543.7022664544098,544.3048399192652,3579500
2025-02-13,553.8572998046875,554.064769807043,547.9598700254376,549.1156365105155,3388500
2025-02-14,553.8770751953125,555.0328416785459,553.2646136200251,554.084545197337,3380600
2025-02-18,555.4773559570312,555.4773559570312,552.691614606108,554.9735433316971,3844900
2025-02-19,556.82080078125,557.0677630187575,553.7190009012271,554.2030372397794,3857600
2025-02-20,554.4796142578125,555.6452688060459,551.4370225510157,555.5563961632023,4446800
2025-02-21,545.045654296875,554.3808388668701,544.5715060981627,554.282017796462,6148700
2025-02-24,542.4674072265625,547.7721514636128,541.8450575412311,546.8830632578486,4772300
2025-02-25,539.7706298828125,543.0898488644084,535.5821591154603,542.5069913342076,5491500
2025-02-26,540.1064453125,544.6505266334785,537.6368227916381,541.3511447099773,4180800
2025-02-27,531.43310546875,543.1984209975662,531.0676061568121,542.1611915908907,5521400
2025-02-28,539.6915893554688,540.2447824127394,529.072212048552,531.8776695913098,7328100
2025-03-03,530.3958740234375,542.6155614641715,526.770485035803,541.5388398067154,7290000
2025-03-04,524.0045166015625,531.7393911905449,519.7666057835498,526.5827880333838,10477400
2025-03-05,529.8822631835938,531.2553275624223,520.5273011748162,523.8069673095536,6221700
2025-03-06,520.2703857421875,526.9482542414496,517.8501437739972,522.7597843715848,7228900
2025-03-07,523.075927734375,524.4292760256219,513.809899395455,518.5219583662081,7308300
2025-03-10,509.2460632324219,517.3365492019306,504.62290685930265,515.55843300618,11176900
2025-03-11,505.0674743652344,511.24156123692023,501.36304033027966,508.08043213505437,11208900
2025-03-12,507.5173034667969,511.448923127642,502.9139235855599,510.6092756089797,8590600
2025-03-13,500.8887939453125,507.8136246751821,499.2786254932478,507.27031981582525,21650000
2025-03-14,511.17236328125,512.1206597297542,504.63277760310376,505.0674335731741,7412300
2025-03-17,515.0742797851562,517.4748057234152,510.79693736510376,511.1624366426877,6269800
2025-03-18,509.6412048339844,513.207385923332,507.82359624657545,513.0098040437813,6010600
2025-03-19,514.995361328125,518.581258197602,510.14498873569886,511.2513748465188,5373900
2025-03-20,513.8098754882812,518.24530759489,511.03402237050403,511.6662601643965,6029700
2025-03-21,513.9383544921875,514.6199727458982,508.40636365661,509.522637902448,5059000
2025-03-24,522.9574584960938,523.9453076130503,519.4900984486121,520.082783801376,22376300
2025-03-25,524.2021484375,525.1405568466157,522.6808222373711,524.1428799033082,6260200
2025-03-26,518.0872802734375,524.9527822179454,516.7437598829023,524.1131347306863,4410200
2025-03-27,516.6619262695312,520.1016178947806,514.6991626725652,516.7411846250698,5534900
2025-03-28,506.3426818847656,515.9184213728878,505.70828233714,515.2245175617469,5831800
2025-03-31,509.425537109375,510.83318959203325,498.2539215344847,500.90060587446084,8196700
2025-04-01,511.2990417480469,512.8355041211018,504.4394436196811,507.88905727048245,7697000
2025-04-02,514.3819580078125,516.9394618351629,505.48033696477086,505.6885262829775,6308600
2025-04-03,489.8478698730469,499.26497107368533,489.19362552790204,496.62817910735345,16226000
2025-04-04,461.4577941894531,479.08264212513336,460.1889648648284,477.08027982805794,30966500
2025-04-07,459.514892578125,476.5648144939119,438.9360382602086,445.61724442148136,31285300
2025-04-08,452.75439453125,478.2796953773555,445.6767151923528,475.49421836531945,19002700
2025-04-09,494.7447814941406,497.67894360145067,449.20565868956226,449.53276574745655,29286600
2025-04-10,477.8534851074219,486.0215722141904,464.243283817939,484.88161330021615,16651300
2025-04-11,486.26934814453125,488.6979810433298,473.8288741150338,476.4954030442769,11541200
2025-04-14,491.1563720703125,495.8946598052031,486.4081619166348,495.6864705183345,7701500
2025-04-15,489.77850341796875,494.91329481076025,489.11436686494386,491.7015771483047,8200600
2025-04-16,479.0132751464844,487.4787320749711,474.056905878682,484.3859624920668,6374900
2025-04-17,479.6773986816406,483.9002348637186,477.29834754785674,480.5596469080012,5638900
2025-04-21,468.2480163574219,475.30588121878014,463.2519877612392,474.8399813065192,7762500
2025-04-22,480.0640563964844,482.2349487068554,473.026005496499,473.89833138850116,6236300
2025-04-23,487.776123046875,496.8066131593746,486.41808273369134,492.35580332247525,8047600
2025-04-24,498.0259094238281,498.6107573778755,487.92482625286993,488.9557595496154,6184300
2025-04-25,501.693603515625,502.10002943222764,495.3891162269271,498.05564535568453,6933400
2025-04-28,502.00091552734375,504.3006478642491,496.58853853513,502.3874965974864,4210000
2025-04-29,505.0440979003906,506.0948457482734,499.8597550899236,500.1373105544346,6525500
2025-04-30,505.29193115234375,507.03658283821744,493.4164895895997,498.86849585667727,7873700
2025-05-01,508.8703918457031,513.9160022160769,508.2954965913198,510.63488828843447,5784500
2025-05-02,516.166259765625,517.8513770115861,512.3795861668541,514.5901076266572,6285400
2025-05-05,513.469970703125,516.3049996078606,511.7650085934436,512.5679380525487,4793500
2025-05-06,509.09844970703125,513.3113636430429,507.4727460440511,508.4144683184942,4694300
2025-05-07,511.398193359375,513.6582662316024,506.64006082217736,510.4267038637424,5460000
2025-05-08,514.8082275390625,519.6555110570382,511.8442676770843,515.0064339222881,5088200
2025-05-09,514.124267578125,517.0782446412209,512.8454854380793,516.1464446914268,4739500
2025-05-12,531.2434692382812,531.2434692382812,525.7617562628097,529.8358773001077,7793600
2025-05-13,534.7327880859375,536.7549650347337,531.104752280218,531.6499408176204,7356800
2025-05-14,535.3968505859375,536.6954167783211,533.5431735136619,535.6545914413423,5031300
2025-05-15,538.0238037109375,538.5095182163107,533.1467533168634,533.5630713925327,7362200
2025-05-16,541.4932250976562,541.7013538699605,536.9730190779994,538.7275325280139,7255300
2025-05-19,542.0484008789062,542.6729082756738,535.8628614276449,535.9124130220988,7766100
2025-05-20,540.1253051757812,541.2950010691892,537.2605092024265,540.4623044064377,7158200
2025-05-21,531.0947875976562,539.9369330263775,530.1530653793247,536.1898889900331,6339500
